lomas-de-chapultepec-1113	LOMAS DE CHAPULTEPEC	Puebla	Puebla	72350	Exacta
lomas-de-loreto-274	LOMAS DE LORETO	Puebla	Puebla	72260	Exacta
lomas-del-pedregal-1096	LOMAS DEL PEDREGAL	Puebla	Puebla	72523	Exacta
lomas-del-sur-395	LOMAS DEL SUR	Puebla	Puebla	72470	Exacta
lomas-del-valle-880	LOMAS DEL VALLE	Puebla	Puebla	72595	Exacta
lomas-de-san-jeronimo-197	LOMAS DE SAN JERONIMO	Puebla	Puebla	72103	Exacta
lomas-de-san-ramon-1765	LOMAS DE SAN RAMON	Puebla	Puebla	72496	Exacta
lomas-de-santa-catarina-1326	LOMAS DE SANTA CATARINA	Puebla	Puebla	72595	Exacta
lomas-de-san-valentin-1778	LOMAS DE SAN VALENTIN	Puebla	Puebla	72490	Exacta
lomas-flor-del-bosque-335	LOMAS FLOR DEL BOSQUE	Puebla	Puebla	72360	Exacta
los-alamos-73	LOS ALAMOS	Puebla	Puebla	72320	Exacta
los-angeles-barranca-honda-232	LOS ANGELES BARRANCA HONDA	Puebla	Puebla	72106	Exacta
los-angeles-mayorazgo-382	LOS ANGELES MAYORAZGO	Puebla	Puebla	72440	Exacta
los-angeles-tetela-687	LOS ANGELES TETELA	Puebla	Puebla	72960	Exacta
los-arcos-1332	LOS ARCOS	Puebla	Puebla	72050	Exacta
los-arrayanes-1393	LOS ARRAYANES	Puebla	Puebla	72150	Exacta
los-arrayanes-1353	LOS ARRAYANES	Puebla	Puebla	72150	Exacta
los-caballos-1063	LOS CABALLOS	Puebla	Puebla	72595	Exacta
los-caballos-685	LOS CABALLOS	Puebla	Puebla	72595	Exacta
los-cantaros-414	LOS CANTAROS	Puebla	Puebla	72480	Exacta
los-encinos-1367	LOS ENCINOS	Puebla	Puebla	72227	Exacta
los-encinos-312	LOS ENCINOS	Puebla	Puebla	72227	Exacta
los-idolos-147	LOS IDOLOS	Puebla	Puebla	72050	Exacta
los-laureles-340	LOS LAURELES	Puebla	Puebla	72130	Exacta
los-limones-1211	LOS LIMONES	Puebla	Puebla	72490	Exacta
los-pilares-4	LOS PILARES	Puebla	Puebla	72560	Exacta
los-pinitos-669	LOS PINITOS	Puebla	Puebla	72520	Exacta
los-pinos-i-542	LOS PINOS I	Puebla	Puebla	72498	Exacta
los-pinos-ii-532	LOS PINOS II	Puebla	Puebla	72498	Exacta
los-remedios-34	LOS REMEDIOS	Puebla	Puebla	72377	Exacta
los-reyes-635	LOS REYES	Puebla	Puebla	72498	Exacta
los-sauces-221	LOS SAUCES	Puebla	Puebla	72103	Exacta
los-tenores-661	LOS TENORES	Puebla	Puebla	72584	Exacta
los-viveros-1134	LOS VIVEROS	Puebla	Puebla	72150	Exacta
los-volcanes-1351	LOS VOLCANES	Puebla	Puebla	72410	Exacta
luz-del-alba-266	LUZ DEL ALBA	Puebla	Puebla	72270	Exacta
luz-obrera-18	LUZ OBRERA	Puebla	Puebla	72110	Exacta
maestro-federal-112	MAESTRO FEDERAL	Puebla	Puebla	72080	Exacta
magisterial-chapulco-811	MAGISTERIAL CHAPULCO	Puebla	Puebla	72494	Exacta
magisterial-periferico-sur-710	MAGISTERIAL PERIFERICO SUR	Puebla	Puebla	72490	Exacta
magnolias-991	MAGNOLIAS	Puebla	Puebla	72100	Exacta
magnolias-1067	MAGNOLIAS	Puebla	Puebla	72100	Exacta
malintzi-291	MALINTZI	Puebla	Puebla	72210	Exacta
maravillas-287	MARAVILLAS	Puebla	Puebla	72220	Exacta
marbella-1482	MARBELLA	Puebla	Puebla	72490	Exacta
marbella-1696	MARBELLA	Puebla	Puebla	72490	Exacta
maria-auxiliadora-1573	MARIA AUXILIADORA	Puebla	Puebla	72595	Exacta
maria-luisa-1429	MARIA LUISA	Puebla	Puebla	72532	Exacta
maria-luisa-13	MARIA LUISA	Puebla	Puebla	72532	Exacta
martires-del-trabajo-248	MARTIRES DEL TRABAJO	Puebla	Puebla	72260	Exacta
mayorazgo-406	MAYORAZGO	Puebla	Puebla	72453	Exacta
mexico-83-164	MEXICO 83	Puebla	Puebla	72017	Exacta
miguel-aleman-258	MIGUEL ALEMAN	Puebla	Puebla	72370	Exacta
miguel-negrete-999	MIGUEL NEGRETE	Puebla	Puebla	72370	Exacta
minerales-de-guadalupe-sur-464	MINERALES DE GUADALUPE SUR	Puebla	Puebla	72495	Exacta
miravalle-646	MIRAVALLE	Puebla	Puebla	72014	Exacta
mision-del-mayorazgo-699	MISION DEL MAYORAZGO	Puebla	Puebla	72480	Exacta
moctezuma-1754	MOCTEZUMA	Puebla	Puebla	72260	Exacta
moctezuma-1755	MOCTEZUMA	Puebla	Puebla	72260	Exacta
monte-alban-778	MONTE ALBAN	Puebla	Puebla	72016	Exacta
moratilla-209	MORATILLA	Puebla	Puebla	72110	Exacta
morelos-82	MORELOS	Puebla	Puebla	72080	Exacta
motolinia-28	MOTOLINIA	Puebla	Puebla	72538	Exacta
naciones-unidas-153	NACIONES UNIDAS	Puebla	Puebla	72210	Exacta
noche-buena-314	NOCHE BUENA	Puebla	Puebla	72227	Exacta
nueva-antequera-354	NUEVA ANTEQUERA	Puebla	Puebla	72180	Exacta
nueva-aurora-caleras-783	NUEVA AURORA CALERAS	Puebla	Puebla	72100	Exacta
nueva-del-carmen-372	NUEVA DEL CARMEN	Puebla	Puebla	72410	Exacta
nueva-democracia-1779	NUEVA DEMOCRACIA	Puebla	Puebla	72490	Exacta
nuevo-paraiso-180	NUEVO PARAISO	Puebla	Puebla	72016	Exacta
nuevo-plan-de-ayala-520	NUEVO PLAN DE AYALA	Puebla	Puebla	72490	Exacta
oasis-358	OASIS	Puebla	Puebla	72400	Exacta
orquideas-1604	ORQUIDEAS	Puebla	Puebla	72100	Exacta
orquideas-1232	ORQUIDEAS	Puebla	Puebla	72100	Exacta
orquideas-1628	ORQUIDEAS	Puebla	Puebla	72100	Exacta
orquideas-998	ORQUIDEAS	Puebla	Puebla	72100	Exacta
paraiso-970	PARAISO	Puebla	Puebla	72360	Exacta
parque-industrial-5-de-mayo-186	PARQUE INDUSTRIAL 5 DE MAYO	Puebla	Puebla	72019	Exacta
paseo-de-los-encinos-1203	PASEO DE LOS ENCINOS	Puebla	Puebla	72310	Exacta
paseos-de-castillotla-434	PASEOS DE CASTILLOTLA	Puebla	Puebla	72498	Exacta
paseos-del-rio-488	PASEOS DEL RIO	Puebla	Puebla	72484	Exacta
patria-nueva-1571	PATRIA NUEVA	Puebla	Puebla	72595	Exacta
patriotismo-14	PATRIOTISMO	Puebla	Puebla	72130	Exacta
pedregal-de-guadalupe-hidalgo-1631	PEDREGAL DE GUADALUPE HIDALGO	Puebla	Puebla	72494	Exacta
pino-suarez-1649	PINO SUAREZ	Puebla	Puebla	72020	Exacta
plaza-europa-15	PLAZA EUROPA	Puebla	Puebla	72504	Exacta
plaza-loreto-665	PLAZA LORETO	Puebla	Puebla	72240	Exacta
plazas-de-guadalupe-276	PLAZAS DE GUADALUPE	Puebla	Puebla	72260	Exacta
