id,name,city,municipality,postal_code
real-de-santa-clara-ii-1283,REAL DE SANTA CLARA II,Puebla,Puebla,
real-de-zavaleta-1376,REAL DE ZAVALETA,Puebla,Puebla,
real-zavaleta-1404,REAL ZAVALETA,Puebla,Puebla,
reforma-207,REFORMA,Puebla,Puebla,
reforma-agua-azul-375,REFORMA AGUA AZUL,Puebla,Puebla,
reforma-sur-246,REFORMA SUR,Puebla,Puebla,
regina-851,REGINA,Puebla,Puebla,
renacimiento-280,RENACIMIENTO,Puebla,Puebla,
residencial-albatros-1732,RESIDENCIAL ALBATROS,Puebla,Puebla,
residencial-arboledas-del-pedregal-1268,RESIDENCIAL ARBOLEDAS DEL PEDREGAL,Puebla,Puebla,
residencial-arboles-del-paraiso-826,RESIDENCIAL ARBOLES DEL PARAISO,Puebla,Puebla,
residencial-arboradas-angeles-1044,RESIDENCIAL ARBORADAS ANGELES,Puebla,Puebla,
residencial-boulevares-377,RESIDENCIAL BOULEVARES,Puebla,Puebla,
residencial-campestre-el-paraiso-202,RESIDENCIAL CAMPESTRE EL PARAISO,Puebla,Puebla,
residencial-cedros-1009,RESIDENCIAL CEDROS,Puebla,Puebla,
residencial-del-parque-1079,RESIDENCIAL DEL PARQUE,Puebla,Puebla,
residencial-diamante-1-1251,RESIDENCIAL DIAMANTE 1,Puebla,Puebla,
residencial-diamante-la-calera-834,RESIDENCIAL DIAMANTE LA CALERA,Puebla,Puebla,
residencial-el-barreal-864,RESIDENCIAL EL BARREAL,Puebla,Puebla,
residencial-el-exito-1090,RESIDENCIAL EL EXITO,Puebla,Puebla,
residencial-guadalupe-937,RESIDENCIAL GUADALUPE,Puebla,Puebla,
residencial-la-encomienda-de-la-noria-827,RESIDENCIAL LA ENCOMIENDA DE LA NORIA,Puebla,Puebla,
residencial-lomas-del-angel-815,RESIDENCIAL LOMAS DEL ANGEL,Puebla,Puebla,
residencial-los-fuertes-281,RESIDENCIAL LOS FUERTES,Puebla,Puebla,
residencial-prados-del-sur-1010,RESIDENCIAL PRADOS DEL SUR,Puebla,Puebla,
residencial-puebla-12,RESIDENCIAL PUEBLA,Puebla,Puebla,
residencial-rincon-anzures-627,RESIDENCIAL RINCON ANZURES,Puebla,Puebla,
residencial-san-miguel-756,RESIDENCIAL SAN MIGUEL,Puebla,Puebla,
residencial-santa-maria-156,RESIDENCIAL SANTA MARIA,Puebla,Puebla,
residencial-santa-rosa-1634,RESIDENCIAL SANTA ROSA,Puebla,Puebla,
residencial-santa-rosa-1001,RESIDENCIAL SANTA ROSA,Puebla,Puebla,
residencial-torres-de-las-animas-838,RESIDENCIAL TORRES DE LAS ANIMAS,Puebla,Puebla,
residencial-zavaleta-1338,RESIDENCIAL ZAVALETA,Puebla,Puebla,
resurgimiento-atotonilco-1677,RESURGIMIENTO ATOTONILCO,Puebla,Puebla,
resurgimiento-ciudad-norte-37,RESURGIMIENTO CIUDAD NORTE,Puebla,Puebla,
resurreccion-296,RESURRECCION,Puebla,Puebla,
revolucion-mexicana-160,REVOLUCION MEXICANA,Puebla,Puebla,
rinconada-1140,RINCONADA,Puebla,Puebla,
rinconada-amparo-1229,RINCONADA AMPARO,Puebla,Puebla,
rinconada-atlixcayotl-1299,RINCONADA ATLIXCAYOTL,Puebla,Puebla,
rinconada-de-atzala-823,RINCONADA DE ATZALA,Puebla,Puebla,
rinconada-de-la-fortuna-1304,RINCONADA DE LA FORTUNA,Puebla,Puebla,
rinconada-de-la-fortuna-2-1406,RINCONADA DE LA FORTUNA 2,Puebla,Puebla,
rinconada-del-bosque-832,RINCONADA DEL BOSQUE,Puebla,Puebla,
rinconada-de-morillotla-1233,RINCONADA DE MORILLOTLA,Puebla,Puebla,
rinconada-de-morillotla-1379,RINCONADA DE MORILLOTLA,Puebla,Puebla,
rinconada-de-san-andres-822,RINCONADA DE SAN ANDRES,Puebla,Puebla,
rinconada-de-santa-cruz-545,RINCONADA DE SANTA CRUZ,Puebla,Puebla,
rinconada-la-rioja-1302,RINCONADA LA RIOJA,Puebla,Puebla,
rinconada-las-animas-1083,RINCONADA LAS ANIMAS,Puebla,Puebla,
rinconada-las-torres-935,RINCONADA LAS TORRES,Puebla,Puebla,
rinconada-los-arcos-652,RINCONADA LOS ARCOS,Puebla,Puebla,
rinconada-los-arcos-ii-506,RINCONADA LOS ARCOS II,Puebla,Puebla,
rinconada-los-gallos-1078,RINCONADA LOS GALLOS,Puebla,Puebla,
rinconada-san-rafael-841,RINCONADA SAN RAFAEL,Puebla,Puebla,
rinconada-santa-fe-1295,RINCONADA SANTA FE,Puebla,Puebla,
rinconada-sur-oriente-1440,RINCONADA SUR ORIENTE,Puebla,Puebla,
rincon-arboledas-1444,RINCON ARBOLEDAS,Puebla,Puebla,
rincon-colonial-santa-cecilia-(santa-cecilia)-1424,RINCON COLONIAL SANTA CECILIA (SANTA CECILIA),Puebla,Puebla,
rincon-de-angeles-1308,RINCON DE ANGELES,Puebla,Puebla,
rincon-de-atlixcayotl-1006,RINCON DE ATLIXCAYOTL,Puebla,Puebla,
rincon-de-atzala-1386,RINCON DE ATZALA,Puebla,Puebla,
rincon-de-la-cruz-1714,RINCON DE LA CRUZ,Puebla,Puebla,
rincon-de-la-paz-349,RINCON DE LA PAZ,Puebla,Puebla,
rincon-de-las-americas-845,RINCON DE LAS AMERICAS,Puebla,Puebla,
rincon-de-las-animas-359,RINCON DE LAS ANIMAS,Puebla,Puebla,
rincon-del-bosque-251,RINCON DEL BOSQUE,Puebla,Puebla,
rincon-de-loreto-1195,RINCON DE LORETO,Puebla,Puebla,
rincon-de-los-cipreses-902,RINCON DE LOS CIPRESES,Puebla,Puebla,
rincon-de-los-olivos-1017,RINCON DE LOS OLIVOS,Puebla,Puebla,
rincon-de-los-reyes-774,RINCON DE LOS REYES,Puebla,Puebla,
rincon-de-los-viveros-40,RINCON DE LOS VIVEROS,Puebla,Puebla,
rincon-del-rio-1651,RINCON DEL RIO,Puebla,Puebla,
rincon-de-moratilla-894,RINCON DE MORATILLA,Puebla,Puebla,
rincon-de-morillotla-1415,RINCON DE MORILLOTLA,Puebla,Puebla,
rincon-de-morillotla-1234,RINCON DE MORILLOTLA,Puebla,Puebla,
rincon-de-san-francisco-1023,RINCON DE SAN FRANCISCO,Puebla,Puebla,
rincon-de-san-ignacio-922,RINCON DE SAN IGNACIO,Puebla,Puebla,
rincon-de-san-jose-del-puente-733,RINCON DE SAN JOSE DEL PUENTE,Puebla,Puebla,
rincon-de-san-juan-1559,RINCON DE SAN JUAN,Puebla,Puebla,
rincon-de-san-martinito-1423,RINCON DE SAN MARTINITO,Puebla,Puebla,
rincon-de-zavaleta-1384,RINCON DE ZAVALETA,Puebla,Puebla,
rincon-dorado-1106,RINCON DORADO,Puebla,Puebla,
rincon-dorado-74,RINCON DORADO,Puebla,Puebla,
rincon-dorado-92,RINCON DORADO,Puebla,Puebla,
rincones-de-la-calera-872,RINCONES DE LA CALERA,Puebla,Puebla,
rincones-de-santa-catarina-1019,RINCONES DE SANTA CATARINA,Puebla,Puebla,
rincon-europeo-1428,RINCON EUROPEO,Puebla,Puebla,
rincon-los-amarantos-892,RINCON LOS AMARANTOS,Puebla,Puebla,
rincon-los-cipreses-830,RINCON LOS CIPRESES,Puebla,Puebla,
rincon-real-1197,RINCON REAL,Puebla,Puebla,
rincon-real-1438,RINCON REAL,Puebla,Puebla,
rincon-san-andres-1336,RINCON SAN ANDRES,Puebla,Puebla,
rincon-san-aparicio-692,RINCON SAN APARICIO,Puebla,Puebla,
rio-nilo-1538,RIO NILO,Puebla,Puebla,
rivera-de-aparicio-971,RIVERA DE APARICIO,Puebla,Puebla,
rivera-del-atoyac-1270,RIVERA DEL ATOYAC,Puebla,Puebla,
rivera-de-santiago-347,RIVERA DE SANTIAGO,Puebla,Puebla,
riviera-del-garda-1287,RIVIERA DEL GARDA,Puebla,Puebla,
roble-1-245,ROBLE 1,Puebla,Puebla,
roble-2-244,ROBLE 2,Puebla,Puebla,
roma-161,ROMA,Puebla,Puebla,
romerozotla-1735,ROMEROZOTLA,Puebla,Puebla,
rosas-del-tepeyac-643,ROSAS DEL TEPEYAC,Puebla,Puebla,
rustico-los-cantiles-1589,RUSTICO LOS CANTILES,Puebla,Puebla,
saltepehz-593,SALTEPEHZ,Puebla,Puebla,
san-agustin-524,SAN AGUSTIN,Puebla,Puebla,
san-agustin-813,SAN AGUSTIN,Puebla,Puebla,
san-alejandro-99,SAN ALEJANDRO,Puebla,Puebla,
san-alejandro-98,SAN ALEJANDRO,Puebla,Puebla,
san-alfonso-445,SAN ALFONSO,Puebla,Puebla,
san-andres-610,SAN ANDRES,Puebla,Puebla,
san-andres-820,SAN ANDRES,Puebla,Puebla,
san-andres-576,SAN ANDRES,Puebla,Puebla,
san-andres-1490,SAN ANDRES,Puebla,Puebla,
san-andresito-580,SAN ANDRESITO,Puebla,Puebla,
san-angel-1383,SAN ANGEL,Puebla,Puebla,
san-angel-1785,SAN ANGEL,Puebla,Puebla,
san-angel-1609,SAN ANGEL,Puebla,Puebla,
san-angel-30,SAN ANGEL,Puebla,Puebla,
san-antonio-247,SAN ANTONIO,Puebla,Puebla,
san-antonio-140,SAN ANTONIO,Puebla,Puebla,
san-antonio-1311,SAN ANTONIO,Puebla,Puebla,
san-antonio-abad-658,SAN ANTONIO ABAD,Puebla,Puebla,
san-antonio-cacalotepec-1185,SAN ANTONIO CACALOTEPEC,Puebla,Puebla,
san-antonio-xanenetla-141,SAN ANTONIO XANENETLA,Puebla,Puebla,
san-aparicio-981,SAN APARICIO,Puebla,Puebla,
san-aparicio-166,SAN APARICIO,Puebla,Puebla,
san-baltazar-campeche-729,SAN BALTAZAR CAMPECHE,Puebla,Puebla,
san-baltazar-campeche-(insurgentes-centro)-675,SAN BALTAZAR CAMPECHE (INSURGENTES CENTRO),Puebla,Puebla,
san-baltazar-la-resurreccion-655,SAN BALTAZAR LA RESURRECCION,Puebla,Puebla,
san-baltazar-linda-vista-81,SAN BALTAZAR LINDA VISTA,Puebla,Puebla,
san-baltazar-tetela-1478,SAN BALTAZAR TETELA,Puebla,Puebla,
san-bartolo-421,SAN BARTOLO,Puebla,Puebla,
san-bartolome-853,SAN BARTOLOME,Puebla,Puebla,
san-bernabe-temoxtitla-516,SAN BERNABE TEMOXTITLA,Puebla,Puebla,
san-bernardino-la-trinidad-597,SAN BERNARDINO LA TRINIDAD,Puebla,Puebla,
san-bernardino-tlaxcalancingo-1641,SAN BERNARDINO TLAXCALANCINGO,Puebla,Puebla,
san-bernardo-1330,SAN BERNARDO,Puebla,Puebla,
san-bernardo-104,SAN BERNARDO,Puebla,Puebla,
san-carlos-76,SAN CARLOS,Puebla,Puebla,
san-carlos-925,SAN CARLOS,Puebla,Puebla,
san-cristobal-702,SAN CRISTOBAL,Puebla,Puebla,
san-cristobal-459,SAN CRISTOBAL,Puebla,Puebla,
san-cristobal-tulcingo-caleras-231,SAN CRISTOBAL TULCINGO CALERAS,Puebla,Puebla,
san-diego-584,SAN DIEGO,Puebla,Puebla,
san-diego-1221,SAN DIEGO,Puebla,Puebla,
san-diego-603,SAN DIEGO,Puebla,Puebla,
san-diego-478,SAN DIEGO,Puebla,Puebla,
san-diego-manzanilla-307,SAN DIEGO MANZANILLA,Puebla,Puebla,
san-diego-xochitepec-1011,SAN DIEGO XOCHITEPEC,Puebla,Puebla,
san-esteban-las-aves-308,SAN ESTEBAN LAS AVES,Puebla,Puebla,
san-ezequiel-1610,SAN EZEQUIEL,Puebla,Puebla,
san-felipe-hueyotlipan-106,SAN FELIPE HUEYOTLIPAN,Puebla,Puebla,
san-francisco-415,SAN FRANCISCO,Puebla,Puebla,
san-francisco-252,SAN FRANCISCO,Puebla,Puebla,
san-francisco-acatepec-1186,SAN FRANCISCO ACATEPEC,Puebla,Puebla,
san-francisco-mayorazgo-607,SAN FRANCISCO MAYORAZGO,Puebla,Puebla,
san-francisco-mayorazgo-ii-1738,SAN FRANCISCO MAYORAZGO II,Puebla,Puebla,
san-francisco-residencial-809,SAN FRANCISCO RESIDENCIAL,Puebla,Puebla,
san-francisco-totimehuacan-1103,SAN FRANCISCO TOTIMEHUACAN,Puebla,Puebla,
san-ignacio-1525,SAN IGNACIO,Puebla,Puebla,
san-ildefonso-1407,SAN ILDEFONSO,Puebla,Puebla,
san-isidro-531,SAN ISIDRO,Puebla,Puebla,
san-isidro-buena-vista-1262,SAN ISIDRO BUENA VISTA,Puebla,Puebla,
san-isidro-buenos-aires-477,SAN ISIDRO BUENOS AIRES,Puebla,Puebla,
san-isidro-castillotla-437,SAN ISIDRO CASTILLOTLA,Puebla,Puebla,
san-isidro-castillotla-534,SAN ISIDRO CASTILLOTLA,Puebla,Puebla,
san-isidro-castillotla-535,SAN ISIDRO CASTILLOTLA,Puebla,Puebla,
san-isidro-castillotla-primera-seccion-1549,SAN ISIDRO CASTILLOTLA PRIMERA SECCION,Puebla,Puebla,
san-isidro-castillotla-primera-seccion-1249,SAN ISIDRO CASTILLOTLA PRIMERA SECCION,Puebla,Puebla,
san-jacinto-1749,SAN JACINTO,Puebla,Puebla,
san-jeronimo-107,SAN JERONIMO,Puebla,Puebla,
san-jeronimo-caleras-722,SAN JERONIMO CALERAS,Puebla,Puebla,
san-jorge-689,SAN JORGE,Puebla,Puebla,
san-jorge-127,SAN JORGE,Puebla,Puebla,
san-jorge-ii-904,SAN JORGE II,Puebla,Puebla,
san-jose-915,SAN JOSE,Puebla,Puebla,
san-jose-1024,SAN JOSE,Puebla,Puebla,
san-jose-799,SAN JOSE,Puebla,Puebla,
san-jose-3a-seccion-938,SAN JOSE 3a SECCION,Puebla,Puebla,
san-jose-actipan-1037,SAN JOSE ACTIPAN,Puebla,Puebla,
san-jose-chapulco-1237,SAN JOSE CHAPULCO,Puebla,Puebla,
san-jose-citlaltepetl-51,SAN JOSE CITLALTEPETL,Puebla,Puebla,
san-jose-cuatro-caminos-700,SAN JOSE CUATRO CAMINOS,Puebla,Puebla,
san-jose-de-las-flores-206,SAN JOSE DE LAS FLORES,Puebla,Puebla,
san-jose-del-puente-1015,SAN JOSE  DEL PUENTE,Puebla,Puebla,
san-jose-del-puente-201,SAN JOSE DEL PUENTE,Puebla,Puebla,
san-jose-el-carpintero-631,SAN JOSE EL CARPINTERO,Puebla,Puebla,
san-jose-el-conde-173,SAN JOSE EL CONDE,Puebla,Puebla,
san-jose-el-rincon-678,SAN JOSE EL RINCON,Puebla,Puebla,
san-jose-guadalupe-48,SAN JOSE GUADALUPE,Puebla,Puebla,
san-jose-la-ca├▒ada-233,SAN JOSE LA CA├æADA,Puebla,Puebla,
san-jose-la-laguna-1296,SAN JOSE LA LAGUNA,Puebla,Puebla,
san-jose-los-cerritos-184,SAN JOSE LOS CERRITOS,Puebla,Puebla,
san-jose-maravillas-1350,SAN JOSE MARAVILLAS,Puebla,Puebla,
san-jose-mayorazgo-1348,SAN JOSE MAYORAZGO,Puebla,Puebla,
san-jose-xilotzingo-870,SAN JOSE XILOTZINGO,Puebla,Puebla,
san-jose-xilotzingo-674,SAN JOSE XILOTZINGO,Puebla,Puebla,
san-jose-xilotzingo-623,SAN JOSE XILOTZINGO,Puebla,Puebla,
san-juan-1082,SAN JUAN,Puebla,Puebla,
san-juan-602,SAN JUAN,Puebla,Puebla,
san-juan-942,SAN JUAN,Puebla,Puebla,
san-juan-895,SAN JUAN,Puebla,Puebla,
san-juan-1027,SAN JUAN,Puebla,Puebla,
san-juan-aquiahuac-565,SAN JUAN AQUIAHUAC,Puebla,Puebla,
san-juan-bautista-1789,SAN JUAN BAUTISTA,Puebla,Puebla,
san-juan-bautista-soto-tlaconahuac-1630,SAN JUAN BAUTISTA SOTO TLACONAHUAC,Puebla,Puebla,
san-juan-bosco-413,SAN JUAN BOSCO,Puebla,Puebla,
san-juan-bosco-ii-836,SAN JUAN BOSCO II,Puebla,Puebla,
san-juan-flor-del-bosque-334,SAN JUAN FLOR DEL BOSQUE,Puebla,Puebla,
san-lorenzo-1188,SAN LORENZO,Puebla,Puebla,
san-lorenzo-1570,SAN LORENZO,Puebla,Puebla,
san-luis-1612,SAN LUIS,Puebla,Puebla,
san-luis-1611,SAN LUIS,Puebla,Puebla,
san-luis-gonzaga-1129,SAN LUIS GONZAGA,Puebla,Puebla,
san-luis-tehuiloyocan-1153,SAN LUIS TEHUILOYOCAN,Puebla,Puebla,
san-marcos-1476,SAN MARCOS,Puebla,Puebla,
san-martinito-1462,SAN MARTINITO,Puebla,Puebla,
san-martinito-1703,SAN MARTINITO,Puebla,Puebla,
san-mateo-1052,SAN MATEO,Puebla,Puebla,
san-matias-124,SAN MATIAS,Puebla,Puebla,
san-miguel-496,SAN MIGUEL,Puebla,Puebla,
san-miguel-1608,SAN MIGUEL,Puebla,Puebla,
san-miguel-123,SAN MIGUEL,Puebla,Puebla,
san-miguel-1619,SAN MIGUEL,Puebla,Puebla,
san-miguel-581,SAN MIGUEL,Puebla,Puebla,
san-miguel-479,SAN MIGUEL,Puebla,Puebla,
san-miguel-601,SAN MIGUEL,Puebla,Puebla,
san-miguel-1021,SAN MIGUEL,Puebla,Puebla,
san-miguel-allende-1319,SAN MIGUEL ALLENDE,Puebla,Puebla,
san-miguel-azumiatla-1253,SAN MIGUEL AZUMIATLA,Puebla,Puebla,
san-miguel-canoa-511,SAN MIGUEL CANOA,Puebla,Puebla,
san-miguel-espejo-319,SAN MIGUEL ESPEJO,Puebla,Puebla,
san-miguel-guadalupe-1124,SAN MIGUEL GUADALUPE,Puebla,Puebla,
san-miguel-hueyotlipan-117,SAN MIGUEL HUEYOTLIPAN,Puebla,Puebla,
san-miguel-la-rosa-1356,SAN MIGUEL LA ROSA,Puebla,Puebla,
san-miguel-las-pajaritas-366,SAN MIGUEL LAS PAJARITAS,Puebla,Puebla,
san-miguel-xonacatepec-1156,SAN MIGUEL XONACATEPEC,Puebla,Puebla,
san-miguel-xonacatepec-2da-seccion-317,SAN MIGUEL XONACATEPEC 2da SECCION,Puebla,Puebla,
san-nicolas-cuatepec-1264,SAN NICOLAS CUATEPEC,Puebla,Puebla,
san-pablo-555,SAN PABLO,Puebla,Puebla,
san-pablo-xochimehuacan-1180,SAN PABLO XOCHIMEHUACAN,Puebla,Puebla,
san-pedro-159,SAN PEDRO,Puebla,Puebla,
san-pedro-286,SAN PEDRO,Puebla,Puebla,
san-pedro-1145,SAN PEDRO,Puebla,Puebla,
san-pedro-colomoxco-582,SAN PEDRO COLOMOXCO,Puebla,Puebla,
san-pedro-de-las-flores-440,SAN PEDRO DE LAS FLORES,Puebla,Puebla,
san-pedro-tonantzintla-475,SAN PEDRO TONANTZINTLA,Puebla,Puebla,
san-pedro-zacachimalpa-1479,SAN PEDRO ZACACHIMALPA,Puebla,Puebla,
san-rafael-comac-1151,SAN RAFAEL COMAC,Puebla,Puebla,
san-rafael-comac-1150,SAN RAFAEL COMAC,Puebla,Puebla,
san-rafael-comac-585,SAN RAFAEL COMAC,Puebla,Puebla,
san-rafael-oriente-108,SAN RAFAEL ORIENTE,Puebla,Puebla,
san-rafael-poniente-26,SAN RAFAEL PONIENTE,Puebla,Puebla,
san-ramon-1759,SAN RAMON,Puebla,Puebla,
san-ramon-castillotla-1a-438,SAN RAMON CASTILLOTLA 1a,Puebla,Puebla,
san-ramon-castillotla-2a-439,SAN RAMON CASTILLOTLA 2a,Puebla,Puebla,
san-ramon-castillotla-3-1760,SAN RAMON CASTILLOTLA 3,Puebla,Puebla,
san-ramon-cuarta-seccion-1787,SAN RAMON CUARTA SECCION,Puebla,Puebla,
san-roman-1414,SAN ROMAN,Puebla,Puebla,
san-salvador-592,SAN SALVADOR,Puebla,Puebla,
san-sebastian-341,SAN SEBASTIAN,Puebla,Puebla,
san-sebastian-(consorcio)-320,SAN SEBASTIAN (CONSORCIO),Puebla,Puebla,
san-sebastian-de-aparicio-491,SAN SEBASTIAN DE APARICIO,Puebla,Puebla,
san-sebastian-de-aparicio-243,SAN SEBASTIAN DE APARICIO,Puebla,Puebla,
santa-ana-694,SANTA ANA,Puebla,Puebla,
santa-anita-137,SANTA ANITA,Puebla,Puebla,
santa-barbara-norte-45,SANTA BARBARA NORTE,Puebla,Puebla,
santa-barbara---polideportivo-644,SANTA BARBARA - POLIDEPORTIVO,Puebla,Puebla,
santa-barbara-sur-50,SANTA BARBARA SUR,Puebla,Puebla,
santa-catarina-572,SANTA CATARINA,Puebla,Puebla,
santa-catarina-coatepec-641,SANTA CATARINA COATEPEC,Puebla,Puebla,
santa-cecilia-339,SANTA CECILIA,Puebla,Puebla,
santa-cruz-buena-vista-1327,SANTA CRUZ BUENA VISTA,Puebla,Puebla,
santa-cruz-de-la-amapola-624,SANTA CRUZ DE LA AMAPOLA,Puebla,Puebla,
santa-cruz-guadalupe-1671,SANTA CRUZ GUADALUPE,Puebla,Puebla,
santa-cruz-guadalupe-1136,SANTA CRUZ GUADALUPE,Puebla,Puebla,
santa-cruz-guadalupe-1329,SANTA CRUZ GUADALUPE,Puebla,Puebla,
santa-cruz-guadalupe-1545,SANTA CRUZ GUADALUPE,Puebla,Puebla,
santa-cruz-guadalupe-poniente-1137,SANTA CRUZ GUADALUPE PONIENTE,Puebla,Puebla,
santa-cruz-la-ixtla-664,SANTA CRUZ LA IXTLA,Puebla,Puebla,
santa-cruz-los-angeles-1139,SANTA CRUZ LOS ANGELES,Puebla,Puebla,
santa-cruz-tlapacoyan-980,SANTA CRUZ TLAPACOYAN,Puebla,Puebla,
santa-cruz-xonacatepec-336,SANTA CRUZ XONACATEPEC,Puebla,Puebla,
santa-elena-898,SANTA ELENA,Puebla,Puebla,
santa-elena-1206,SANTA ELENA,Puebla,Puebla,
santa-emma-757,SANTA EMMA,Puebla,Puebla,
santa-fe-1457,SANTA FE,Puebla,Puebla,
santa-fe-1474,SANTA FE,Puebla,Puebla,
santa-gema-1374,SANTA GEMA,Puebla,Puebla,
santa-isabel-693,SANTA ISABEL,Puebla,Puebla,
santa-isabel-1504,SANTA ISABEL,Puebla,Puebla,
santa-julia-668,SANTA JULIA,Puebla,Puebla,
santa-lucia-villa-altamirano-766,SANTA LUCIA VILLA ALTAMIRANO,Puebla,Puebla,
santa-margarita-1169,SANTA MARGARITA,Puebla,Puebla,
santa-maria-194,SANTA MARIA,Puebla,Puebla,
santa-maria-566,SANTA MARIA,Puebla,Puebla,
santa-maria-727,SANTA MARIA,Puebla,Puebla,
santa-maria-acueyecca-1-781,SANTA MARIA ACUEYECCA 1,Puebla,Puebla,
santa-maria-cuaco-611,SANTA MARIA CUACO,Puebla,Puebla,
santa-maria-guadalupe-tecola-677,SANTA MARIA GUADALUPE TECOLA,Puebla,Puebla,
santa-maria-la-calera-868,SANTA MARIA LA CALERA,Puebla,Puebla,
santa-maria-la-calera-835,SANTA MARIA LA CALERA,Puebla,Puebla,
santa-maria-la-rivera-724,SANTA MARIA LA RIVERA,Puebla,Puebla,
santa-maria-tecmanitla-596,SANTA MARIA TECMANITLA,Puebla,Puebla,
santa-maria-tonantzintla-481,SANTA MARIA TONANTZINTLA,Puebla,Puebla,
santa-maria-xinastla-1293,SANTA MARIA XINASTLA,Puebla,Puebla,
santa-maria-xonacatepec-318,SANTA MARIA XONACATEPEC,Puebla,Puebla,
santa-monica-3,SANTA MONICA,Puebla,Puebla,
santa-monica-1315,SANTA MONICA,Puebla,Puebla,
santa-monica-142,SANTA MONICA,Puebla,Puebla,
santa-rita-las-animas-500,SANTA RITA LAS ANIMAS,Puebla,Puebla,
santa-rosa-293,SANTA ROSA,Puebla,Puebla,
santiago-1080,SANTIAGO,Puebla,Puebla,
santiago-589,SANTIAGO,Puebla,Puebla,
santiago-345,SANTIAGO,Puebla,Puebla,
santiago-1081,SANTIAGO,Puebla,Puebla,
santiago-859,SANTIAGO,Puebla,Puebla,
santiago-953,SANTIAGO,Puebla,Puebla,
santiago-949,SANTIAGO,Puebla,Puebla,
santiago-de-los-leones-973,SANTIAGO DE LOS LEONES,Puebla,Puebla,
santiago-de-los-leones-1018,SANTIAGO DE LOS LEONES,Puebla,Puebla,
santiago-de-los-leones-(12-de-diciembre)-1662,SANTIAGO DE LOS LEONES (12 DE DICIEMBRE),Puebla,Puebla,
santiago-de-los-leones-(12-de-diciembre)-1691,SANTIAGO DE LOS LEONES (12 DE DICIEMBRE),Puebla,Puebla,
santiago-de-los-leones-2-1663,SANTIAGO DE LOS LEONES 2,Puebla,Puebla,
santiago-de-los-leones-2-1717,SANTIAGO DE LOS LEONES 2,Puebla,Puebla,
santiago-xicotenco-609,SANTIAGO XICOTENCO,Puebla,Puebla,
santo-domingo-199,SANTO DOMINGO,Puebla,Puebla,
santo-ni├▒o-1071,SANTO NI├æO,Puebla,Puebla,
santorini-1548,SANTORINI,Puebla,Puebla,
santo-tomas-chautla-1104,SANTO TOMAS CHAUTLA,Puebla,Puebla,
san-vicente-1701,SAN VICENTE,Puebla,Puebla,
san-vicente-390,SAN VICENTE,Puebla,Puebla,
san-vicente-ferrer-389,SAN VICENTE FERRER,Puebla,Puebla,
s-a-r-h-xilotzingo-503,S A R H XILOTZINGO,Puebla,Puebla,
seccion-nueva-jerusalen-526,SECCION NUEVA JERUSALEN,Puebla,Puebla,
seda-monsanto-177,SEDA MONSANTO,Puebla,Puebla,
segunda-793,SEGUNDA,Puebla,Puebla,
sendero-del-bosque-1163,SENDERO DEL BOSQUE,Puebla,Puebla,
sendero-del-fresno-1513,SENDERO DEL FRESNO,Puebla,Puebla,
senza-1269,SENZA,Puebla,Puebla,
septima-1125,SEPTIMA,Puebla,Puebla,
sexta-792,SEXTA,Puebla,Puebla,
signoret-322,SIGNORET,Puebla,Puebla,
sin-nombre-869,SIN NOMBRE,Puebla,Puebla,
sirios-1410,SIRIOS,Puebla,Puebla,
s-n-t-e-449,S N T E,Puebla,Puebla,
s-n-t-e-448,S N T E,Puebla,Puebla,
solidaridad-nacional-175,SOLIDARIDAD NACIONAL,Puebla,Puebla,
subestacion-electrica-321,SUBESTACION ELECTRICA,Puebla,Puebla,
s-u-t-e-r-m-425,S U T E R M,Puebla,Puebla,
tabachines-rdcial-1518,TABACHINES RDCIAL,Puebla,Puebla,
tamarindos-rdcial-1581,TAMARINDOS RDCIAL,Puebla,Puebla,
tamesis-1300,TAMESIS,Puebla,Puebla,
tarragona-1399,TARRAGONA,Puebla,Puebla,
tecaxco-1355,TECAXCO,Puebla,Puebla,
tecnologico-162,TECNOLOGICO,Puebla,Puebla,
tecomitlan-1263,TECOMITLAN,Puebla,Puebla,
tepecuitlalpa-619,TEPECUITLALPA,Puebla,Puebla,
tepetzintla-16,TEPETZINTLA,Puebla,Puebla,
tepeyac-285,TEPEYAC,Puebla,Puebla,
tercera-947,TERCERA,Puebla,Puebla,
terita-sur-1653,TERITA SUR,Puebla,Puebla,
terravita-rdcial-1716,TERRAVITA RDCIAL,Puebla,Puebla,
terrazas-de-angelopolis-1511,TERRAZAS DE ANGELOPOLIS,Puebla,Puebla,
terrazas-santa-catarina-138,TERRAZAS SANTA CATARINA,Puebla,Puebla,
terreno-baldio-185,TERRENO BALDIO,Puebla,Puebla,
terreno-de-cultivo-238,TERRENO DE CULTIVO,Puebla,Puebla,
terreno-de-cultivo-984,TERRENO DE CULTIVO,Puebla,Puebla,
terreno-de-cultivo-454,TERRENO DE CULTIVO,Puebla,Puebla,
terreno-de-cultivo-236,TERRENO DE CULTIVO,Puebla,Puebla,
terrenos-de-cultivo-1762,TERRENOS DE CULTIVO,Puebla,Puebla,
texoco-587,TEXOCO,Puebla,Puebla,
tierra-y-libertad-121,TIERRA Y LIBERTAD,Puebla,Puebla,
tlacaelel-1038,TLACAELEL,Puebla,Puebla,
tlanesse-1494,TLANESSE,Puebla,Puebla,
